Query,Arquivo,Linha,Texto,Score
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,161,"A falta de transparência dos mecanismos gerenciadores dos dados de usuários, assim como dos conteúdos da web , coloca-se como uma questão fundamental para a democracia  contemporânea  (Cardon,  2015,  p.  9).  Pois,  segundo  este  sociólogo,  a natureza dos algoritmos atuais carrega consigo consequências impactantes para além da interação virtual. A título de exemplo, a padronização é um fenômeno no qual a agência algorítmica pode ser observada: no momento em que o sujeito deixa de fazer uma  escolha  para  aderir  às  recomendações  de  um  determinado  serviço,  ele  está delegando sua vontade às escolhas realizadas previamente pelos algoritmos. Assim, 'uma quantidade considerável de escolhas práticas é feita por outros em nome das pessoas que desfrutam da comodidade de não precisar se dedicar a mil e uma decisões do  dia  a  dia'  (Cardon,  201 5,  p.  120).  A  escolha  de  não  escolher  tem  repercussões sociais  claras,  já  que  permite  a  reprodução  em  massa de determinados padrões de escolha. No plano do entretenimento, esta parece ser uma questão menor; no entanto, este fenômeno não se restringe a este domínio da vida social.",0.4666837751865387
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,163,"O  caso  Twitter/X  reflete  diversos  aspectos  citados  até  agora:  em  primeiro lugar,  a  atuação  constante  e  direta  de  agentes  políticos  confere  a  este  espaço  certa relevância  no  interior  da  opinião  pública;  e  uma  das  discussões  mais  destacáveis nesse ambiente é a noção de liberdade -interpretada como maximização irrestrita da liberdade de expressão -,  que  é  frequentemente contraposta à ideia de democracia institucional.",0.26776301860809326
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,165,"Assim, a aquisição do Twitter/X representa um  dos episódios mais emblemáticos  e  controversos  da  história  recente  das  redes  sociais.  Originalmente lançado em 2006 como uma plataforma para compartilhamento de micromensagens e interação em tempo real, o Twitter consolidou-se como uma importante ferramenta para a disseminação de informações e para o debate público global. Ao longo dos anos, o serviço evoluiu de um espaço meramente informativo para uma arena onde discursos políticos, culturais e sociais se confrontam, tornando-se um termômetro das dinâmicas comunicacionais contemporâneas.",0.2774858772754669
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,167,"A  compra  do  Twitter  por  Elon  Musk  ocorreu  em  um  contexto  de  grande polarização política e social, em que as redes sociais se tornaram palco central para a expressão de divergências e para a mobilização de diferentes grupos. A promessa de uma  suposta  maior  liberdade  de  expressão,  defendida  pelo  novo  proprietário,  foi",0.22578440606594086
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,169,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,171,9,0.054567016661167145
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,173,acompanhada por preocupações acerca de uma eventual flexibilização das políticas de moderação -medidas que poderiam favorecer a proliferação de discursos de ódio e desinformação.,0.3044143319129944
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,175,"A transição de gestão no Twitter/X evidenciou uma reconfiguração profunda das  políticas  de  moderação  e  da  governança  interna  da  plataforma.  Como  afirma Cardon (2019, tradução nossa) , 'os algoritmos não são neutros. Eles contêm uma visão da sociedade que lhes foi dada por aqueles que os programam -e  por  aqueles  que pagam aqueles que os programam' . Desta forma, eles são instrumentos de poder que determinam quais vozes serão amplificadas e quais serão silenciadas.",0.3611646890640259
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,177,"Além disso, a reconfiguração das diretrizes de moderação deve ser entendida dentro do contexto do 'capitalismo de vigilância', onde a coleta e análise massiva de dados permitem não apenas a personalização dos conteúdos, mas também a manipulação das interações dos usuários para maximizar receitas publicitárias. Segundo Shoshana Zuboff (2020), 'o capitalismo de vigilância reivindica de maneira unilateral a experiência humana como matériaprima gratuita para a tradução em dados comportamentais'. Essa  dinâmica  demonstra  que  a  moderação  de  conteúdo  vai  além  da  proteção  dos usuários -ela se torna também uma ferramenta para a exploração comercial dos dados dos usuários, direcionando as estratégias de monetização da plataforma. Nesse cenário, a redução dos filtros e a maior dependência de métricas quantitativas representam uma aposta no modelo de engajamento, mas que, ao mesmo tempo, fragiliza os mecanismos de proteção contra abusos e discursos de ódio.",0.3842136561870575
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,179,"Em síntese, a reconfiguração das diretrizes de moderação no Twitter/X reflete um  reposicionamento  ideológico  que,  sob  o  pretexto  de  promover  a  liberdade  de expressão,  acaba  por  intensificar  os  riscos  associados  à  propagação  de  conteúdo polarizador.  Essa  mu dança  está  em  consonância  com  a  ideia  de  que  'pressões  de natureza competitiva provocaram  a  mudança,  na  qual processos  de  máquina automatizados  não  só conhecem nosso  comportamento,  como  também moldam nosso comportamento  em  escala'  (Zuboff,  2020 ,  p.  19).  A  partir  disso,  torna-se  relevante ressaltar que neste contexto a ausência de uma intervenção humana crítica permite que discursos  prejudiciais  ganhem  espaço.  A  transformação  do  modelo  de  moderação, portanto, não só altera o equilíbrio entre liberdade e segurança, mas também insere a plataforma  em  um  contexto  de  intensificação  da  polarização  e  do  capitalismo  de vigilância -fatores que, em conjunto, comprometem a integridade do debate público e a proteção dos usuários.",0.3856410086154938
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,181,## 4 Dados sobre o Twitter e análises bibliométricas,0.28342241048812866
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,183,"A  metodologia  adotada  neste  capítulo  articula  procedimentos  de  coleta, tratamento,  análise  estatística  e  mineração  de  texto  para  mapear  a  evolução  da produção  acadêmica  sobre  Twitter/X  e  aferir  sua  legitimação  como  espaço  público digital. Em virtude da complexidade dos dados e das múltiplas fontes, cada etapa foi desenhada para assegurar rigor, transparência e reprodutibilidade.",0.27886298298835754
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,185,## 4.1 Seleção e integração de fontes,0.2461819052696228
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,187,"Inicialmente, conduzimos buscas exaustivas em três repositórios eletrônicos e uma ferramenta de indexação acadêmica: OpenAlex, Crossref Metadata API e SciELO ArticleMeta  API,  além  do  software  Publish  or  Perish  (Harzing,  2007).  Nas  APIs, utilizou-se paginação via cursor -capaz de retornar centenas de milhares de registros sem incursões manuais -,  garantindo cobertura completa de ocorrências do primeiro termo 'twitter' em campos `title` ou `abstract`. Para a SciELO, adotamos parsing em lote dos  arquivos  XML,  extraindo  `&lt;article-meta&gt;`  e  componentes  de  `&lt;article-title&gt;`, `&lt;abstract&gt;` e metadados associados (ISSN, DOI, palavras-chave). A combinação dessas quatro fontes resultou num acervo inicial de 54.154 registros, incluindo trabalhos em inglês e português.",0.30462947487831116
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,189,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,191,"## 4.2 Processamento, normalização e deduplicação",0.2654847800731659
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,193,"O corpo  de  dados  foi  consolidado  em  um  DataFrame  unificado  via  pacote Pandas  na  linguagem  Python,  e  submetido  a  rotinas  de  limpeza:  remoção  de acentuação (unidecode), converter string para minúsculas, eliminar caracteres especiais e espaços redundantes. Para evitar duplicidades, empregamos chaves compostas por DOI e versão normalizada de título (remoção de pontuação e espaços, padronização Unicode),  conforme  método  descrito  em  Garfield  (1955)  e  Zhao et  al .  (2018).  Em seguida,  estruturamos  o dataset segundo  o  padrão  CSV  de  Publish  or  Perish, contemplando 26 variáveis principais (p. ex., `Cites`, `Authors`, `Title`, `Year`, `Source`, `Publisher`,  `Abstract`,  `DOI`,  `ISSN`)  e  três  derivadas -`Age`  (2025  -  Year), `CitesPerYear`, `CitesPerAuthor` -garantindo que as métricas bibliométricas fundamentais estivessem prontas para análise. Valores nulos foram preenchidos com `None` para manter compatibilidade com metodologias de imputação futura.",0.2402351349592209
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,195,## 4.3 Delimitação temporal e abrangência linguística,0.2594429850578308
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,197,"Para garantir coerência temporal com o surgimento e maturidade do Twitter, filtramos registros de 2006 (ano de lançamento) a 2025 (última indexação disponível). Ao  contrário  de  outras  pesquisas  que  restringem  por  idioma,  optamos  por  manter artigos  em  inglês  e  português,  o  que  permite  comparar  percepções  regionais  e internacionais. Essa decisão abrange estudos de contextos diversos -desde investigações de e-learning em  países  lusófonos  até  análises  de  campanha  política  nos  EUA -e preserva a representatividade global do fenômeno.",0.28961822390556335
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,199,## 4.4 Identificação de referências ao espaço público,0.19084185361862183
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,201,"A  hipótese  central  requer  mensurar  a  frequência  com  que  pesquisadores descrevem o Twitter/X como arena de deliberação pública. Para tanto, selecionamos quatro  expressõeschave:  'espaço  público',  'public  sphere',  'arena  de  debate'  e 'opinião pública' (Feldman ; Sanger, 2007; Jurafsky; Martin, 2020). Implementamos em Python uma função de busca baseada em expressões regulares com delimitadores finegrained (`\b...\b`), aplicada de forma iterativa aos campos `Title` e `Abstract` de cada registro. Quando um termo era detectado, a variável binária `mentions\_public` recebia valor 1, indicando correspondência confiável; caso contrário, recebia 0. Esse método garante  objetividade  e  evita  enviesamentos  manuais,  ao  mesmo  tempo  que  facilita auditoria posterior do código-fonte.",0.30783939361572266
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,203,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,205,11,0.04845503345131874
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,207,## 4.5 Séries temporais e cálculo de proporções,0.21173998713493347
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,209,"Com  a  sinalização  de  menções  a  espaço  público,  agrupamos  o corpus por `Year` para derivar duas séries temporais: N ₜ (quantidade total de publicações em cada ano) e M ₜ (quantidade de publicações com `mentions\_public = 1`). A proporção anual P ₜ = (M ₜ / N ₜ ) × 100% foi então calculada para oferecer perspectiva relativa. Plotamos as  séries  N ₜ (Figura  1)  e  P ₜ (Figura  2),  utilizando  o  pacote  `matplotlib`  com configurações de alta legibilidade -fonte sem serifa, grid sutil e exportação a 300 dpi -conforme recomendações de Tufte (2001) e Cleveland (1994). Os gráficos destacam o crescimento inicial, estabilização e queda no volume de publicações relacionadas à plataforma digital.",0.21707794070243835
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,211,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,213,Fonte,0.1727152168750763
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,215,: Elaboração própria,0.19152209162712097
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,217,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,219,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,221,Fonte,0.1727152168750763
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,223,: Elaboração própria,0.19152209162712097
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,225,## 4.6 Análise de intervenção em séries temporais,0.29968520998954773
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,227,"Para investigar o impacto específico da aquisição do Twitter por Elon Musk (outubro/2022), adotamos o método de séries temporais interrompidas (ITS) descrito em Bernal, Cummins e Gasparrini (2017). Empregamos um modelo de regressão linear generalizada  por  mínimos  quadrados  ordinários,  tomando  o  logaritmo  de  N ₜ como variável dependente e incluindo três covariáveis: `Time` (anos decorridos desde 2006), `Post2022` (indicador binário 0/1) e a interação `Time×Post2022`. A equação estimada foi:",0.3263325095176697
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,229,"Esse framework permite  decompor  efeitos  imediatos  (β₂)  e  mudanças  de tendência (β₃) associados à intervenção de 2022. Os coeficientes foram avaliados por Wald test (α = 0,05). A Figura 3 exibe a comparação entre dados observados e valores ajustados, enquanto a Figura 4 apresenta gráfico de resíduos versus valores preditos, atestando adequação diagnóstica.",0.280020147562027
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,231,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,233,Fonte : Elaboração própria,0.19304895401000977
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,235,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,237,Fonte : Elaboração própria,0.19304895401000977
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,239,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,241,13,0.013013733550906181
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,243,## 4.7 Classificação por área do conhecimento,0.2783467471599579
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,245,"Por fim, mapeamos cada registro a uma categoria temática usando um dicionário refinado  de  palavras-chave,  contemplando  13  áreas:  Comunicação,  Ciências  Sociais, Política, Saúde, Tecnologia da Informação, Economia, Psicologia, Direito, Meio Ambiente, Educação, Marketing, Segurança e Humanidades. A distribuição resultante (Figura 5) e a  proporção  de  menções  a  espaço  público  em  cada  área  (Figura  6)  revelam  maior densidade de debate público nos domínios de Direito, Comunicação e Ciências Sociais.",0.30267253518104553
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,247,Figura 5 -Distribuição refinada de artigos por área do conhecimento,0.2639114558696747
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,249,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,251,Fonte,0.1727152168750763
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,253,: Elaboração própria,0.19152209162712097
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,255,Figura 6 -Proporção de menções a 'espaço público' por área refinada,0.1832987368106842
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,257,<!-- image -->,0.05308298021554947
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,259,Fonte,0.1727152168750763
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,261,: Elaboração própria,0.19152209162712097
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,263,<!-- image -->,0.05308298021554947
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,265,A combinação desses procedimentos -bibliométricos e estatísticos -fornece base robusta e replicável para sustentar a análise teórica subsequente sobre o caráter político e ultraliberal das práticas digitais no Twitter/X.,0.32037654519081116
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,267,## Considerações finais,0.26417553424835205
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,269,"Com este breve debate teórico-analítico, pretendemos contribuir para pesquisas posteriores que visem analisar as relações presentes nos movimentos digitais que se organizam politicamente. A partir das dinâmicas aqui analisadas, podemos visualizar um panorama agudo de institucionalização da ética ultraliberal, que, derivada da ética hacker , transforma a noção de informação na categoria de 'qualquer dado que possa ser digitalizado'.  Os  algoritmos,  processo  racionalizante  central  para  o desenvolvimento dessa forma de economia, estabelecem em sua dinâmica o borramento entre o público e o privado em sua totalidade: de um lado, as big techs controlam e dominam o espaço em  que  as  impressões  dos  usuários,  bem  como  suas  informações  pessoais,  são registradas e influenciam os algoritmos, e, de outro, o público de consumidores tende a naturalizar a utilização dessas redes como arena política de disputa de narrativas. O layout do Twitter/X, principalmente, favorece essa impressão.",0.3914881646633148
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,271,"O  espaço  digital  das  redes  sociais  estabelece  alguns  paradoxos  iluministas: ama-se a liberdade, mas odeia-se a democracia 8 . Visualizamos, portanto, um borramento dos conceitos de público/privado e de liberdade/democracia decorrente da digitalização algorítmica como forma de comunicação hegemônica no Ocidente.",0.2975279688835144
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,273,"Sua  estrutura  funcional  consolidou-se  na  lógica  da  propriedade  privada, articulada  a  algoritmos  e  a  uma  ética  ultraliberal -um  discurso  derivado  da  ética hacker,  formulada  nos  primórdios  da linguagem algorítmica  como  um princípio  de 'liberdade da informação' e uma premissa cooperativista de 'economia da doação'. Com a entrada  dos  conglomerados  comerciais  de  mídia  e  o  uso  massivo  das  redes sociais digitais, essa ética hacker, oriunda da chamada ideologia californiana (Barbrook, 2003), tornou-se a base do ultraliberalismo que estrutura os discursos e as formas de engajamento dos usuários -inclusive o tom predominante entre políticos com milhões de seguidores na plataforma X e seu próprio proprietário.",0.32342928647994995
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,275,"A ética hacker fornece a hipótese de que o próprio funcionamento da computação reitera a lógica de que informação é qualquer dado que possa ser digitalizado. Vê-se, então, que no espaço das redes sociais, a partir dessa ética, as disputas concentram-se nas múltiplas narrativas, deslocando o poder do discurso a todo tempo, alimentando a forma  das  redes  sociais  como  uma  arena  de  disputa.  Seus  princípios  não  estão estabelecidos no ato de informar, e sim no engajamento.",0.3502120077610016
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,277,"Isso aprofundou-se com a compra do Twitter por Elon Musk. Estabelecemos esse marco como ponto de análise, pois ele fornece um panorama de como os impactos do ultraliberalismo reivindicam os espaços privados como arenas legítimas do debate público. As afirmações de Musk, digitalizadas em sua própria rede, bem como as de outras  personalidades  públicas,  carregam  a  ideia  de  um  acesso  mais  'direto'  às questões políticas pelos usuários. Na época da compra da rede, noticiava-se a demissão massiva  de  7  mil  funcionários  em  tempo  real,  ao  mesmo  tempo  que  os  usuários procuravam um outro aplicativo com a mesma dinâmica em seu layout para migrarem.",0.35402941703796387
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,279,"8 'Online, seja de direita ou esquerda, o embate tende a se dar em um tribunal cujos termos, longe do direito, tendem ao julgamento moral' ( Miskolci, 2017, p. 1).",0.23704659938812256
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,281,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,283,15,0.0018801377154886723
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,285,"Posteriormente, os usuários brasileiros de fato migraram temporariamente para outras redes  similares  (Bluesky  e  Threads,  por  exemplo),  pelo  fato  do  comportamento ultraliberal de Musk acarretar sanções jurídicas para o funcionamento do Twitter no Brasil, que constituía a base do argumento do ministro Alexandre de Moraes de que seu comportamento e a rede social X incentivavam discursos extremistas e antidemocráticos (Tavares, 2024). Ainda, em virtude da retirada de qualquer representação jurídica da rede no país, o ministro determinou a suspensão da rede, que durou cerca de 40 dias.",0.23372405767440796
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,287,"Os dados aqui expostos também demonstram como o perfil dos usuários de Twitter/X foi se alinhando a um perfil de cidadãos conservadores a partir da venda da rede.  Com  o  arrefecimento  de  um  possível  'fim  do T witter',  o  que  causou  um engajamento considerável sobre tal assunto, novas diretrizes passaram a fazer parte da rede sem que a dinâmica de seu funcionamento apresentasse mudança significativa. Essa noção ultra-liberal conservadora, cristalizada com a venda da rede social, entretanto, foi utilizada até o momento para instaurar crises e concretizar o avanço de perfis de extrema-direita ao redor do mundo.",0.24831968545913696
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,289,"Neste  aspecto  observamos  como  o  borramento  dos  conceitos  de  liberdade/ democracia  coexiste  neste  espaço.  Com  a  naturalização  do  uso  das  mídias  sociais digitais  e  a  participação  maciça  de  usuários  em  uma  rede  social,  as  pautas  da informação criam as mais diversas narrativas sobre um fato.",0.28274229168891907
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,291,"Dessa  forma,  o  borramento  da  noção  de  informação  impacta  diretamente  a participação política de diversos grupos que, orientados por narrativas supostamente baseadas em dados históricos inexistentes, passam a consumir e reproduzir discursos dotados  de  um  caráter  pedagógico  e  mobilizador,  semelhantes  às  dinâmicas  dos movimentos sociais, entendidos como fontes de inovação e de produção de saberes (GOHN, 2011, p. 333). Mesmo que atuem à margem das institucionalidades, as suas reivindicações -que vão de tentativas de golpe de Estado à disseminação de notícias falsas -evidenciam como o comportamento digital engendra uma modalidade de ação coletiva sociopolítica e cultural, capaz de articular práticas online e offline na expressão de demandas e identidades políticas. Quando confrontados por outros usuários ou pela justiça, esses grupos recorrem ao direito de liberdade de expressão, princípio garantido pelas próprias plataformas e reiterado pelos seus proprietários.",0.3496234118938446
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,293,"Tais desdobramentos levam a uma crise das noções de liberdade virtual e da democracia institucional, onde a arena de disputa se intensifica nas redes sociais a cada nova  notícia  sobre  a  aliança  entre  empresários  de  mídias  digitais  e  presidentes, tornando-se pauta também nas casas legislativas e cortes.",0.37600576877593994
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,295,## Referências,0.24978011846542358
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,297,"BARBROOK, Richard. A regulamentação da liberdade: liberdade de expressão, liberdade de comércio e liberdade de dádiva na rede. In : COCCO, Giuseppe; GALVÃO, Alexander Patez; SILVA, Gerardo (org.). Capitalismo cognitivo : trabalho, redes e inovação. Rio de Janeiro: DP&amp;A Editora, 2003. p. 133-150.",0.22552716732025146
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,299,"BARRETO, A. A oferta e a demanda da informação: condições técnicas, econômicas e políticas. Revista Ciência da Informação . Brasília: IBICT, vol. 28, n. 2. 1995.",0.30026161670684814
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,301,"BERNAL, James Lopez; CUMMINS, Steven; GASPARRINI, Antonio. Interrupted time series regression for the evaluation of public health interventions: a tutorial. International Journal of Epidemiology , v. 46, n. 1, p. 348 -355, 2017. DOI: 10.1093/ije/dyw098.",0.12848040461540222
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,303,①,0.053915154188871384
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,305,"CARDON, Dominique. À quoi rêvent les algorithmes : Nos vies à l'heure des big data. Paris: Éditions du Seuil, 2015.",0.24520887434482574
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,307,"CARDON, Dominique. Culture numérique . Paris: Presses de Science-Po, 2019.",0.11181653290987015
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,309,"CASTELLS, Manuel. A sociedade em rede . São Paulo: Paz e Terra, 1999.",0.22620436549186707
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,311,"CASTELLS, Manuel. Redes de indignação e esperança . 2. ed. Rio de Janeiro: Zahar, 2013.",0.18493318557739258
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,313,"CESARINO, Letícia. O mundo do avesso : verdade política na era digital. São Paulo: Editora Ubu, 2022.",0.24826699495315552
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,315,"CHUN,  Wendy  Hui  Kyong. Discriminating  data :  correlation,  neighborhoods,  and  the  new politics of recognition. Cambridge: MIT Press, 2021.",0.07251378893852234
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,317,"CLEVELAND, W. S. The Elements of Graphing Data . New Jersey: Hobart Press, 1994.",-0.012505809776484966
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,319,"FELDMAN, Ronen;  SANGER,  James. The  Text  Mining  Handbook :  Advanced  Approaches  in Analyzing Unstructured Data. Cambridge: Cambridge University Press, 2007.",0.13082276284694672
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,321,"GARFIELD, Eugene. Citation indexes for science: a new dimension in documentation through association of ideas. Science , v. 122, n. 3159, p. 108-111, 1955. DOI: 10.1126/science.122.3159.108.",0.12212466448545456
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,323,"GOHN, Maria da Glória. Movimentos Sociais na Contemporaneidade. Revista Brasileira de Educação , v. 16, n. 17. p. 333-361, 2011. Disponível em: https://www.scielo.br/j/rbedu/a/vXJKXcs7cybL3YNbDCkCRVp/?format=pdf&amp;lang=pt. Acesso em 22 out. 2025.",0.20441600680351257
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,325,"HABERMAS, Jürgen. Espaço Público: 30 anos depois. Prefácio de 1990. In : HABERMAS, J. Mudança estrutural da esfera pública . São Paulo: Editora Unesp, 2014. p. 35-87. Disponível em: https://doceru.com/doc/s5vvvve. Acesso em 22 out. 2025.",0.1895293891429901
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,327,"HABERMAS, Jürgen. Uma nova mudança estrutural da esfera pública e as condições da política deliberativa . Tradução de Denilson Luís Werle. São Paulo: Unesp, 2023.",0.2348727285861969
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,329,"HELMOND, Anne. A plataformização da web. In : OMENA, Janna Joceli (org.). Métodos digitais : teoria-prática-crítica. Lisboa: ICNOVA, 2019. p. 49-72.",0.24111144244670868
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,331,"JURAFSKY,  Daniel;  MARTIN,  James  H. Speech  and  Language  Processing :  An  Introduction  to Natural  Language  Processing,  Computational  Linguistics,  and  Speech  Recognition,  with Language Models. 3rd ed., draft online, 2025. Stanford University. Disponível em: https://web.stanford.edu/~jurafsky/slp3/ed3book\_aug25.pdf. Acessoe m 22 out. 2025.",0.27790674567222595
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,333,"LÉVY, Pierre. Cibercultura. 3. ed. São Paulo: Editora 34, 1999.",0.18300266563892365
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,335,"MALINI, Fábio. A informação como arma política: do confinamento ao descontrole. In : COCCO, Giuseppe; GALVÃO, Alexander Patez; SILVA, Gerardo (org.). Capitalismo cognitivo : trabalho, redes e inovação. Rio de Janeiro: DP&amp;A Editora, 2003. p. 151-191.",0.29482585191726685
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,337,"MARTINO, Luis Mauro Sá. Teoria das mídias digitais : linguagens, ambientes e redes. Petrópolis: Vozes, 2015.",0.26556020975112915
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,339,"MISKOLCI, Richard. Notas sobre o microfascismo nas redes sociais. Cult UOL , São Paulo, 3 mar. 2017. Disponível em: https://revistacult.uol.com.br/home/redes-de-ressentimento-notassobre-o-microfascismo-nas-redes-sociais/. Acesso em: 29 mar. 2024.",0.24253739416599274
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,341,"O'REILLY, Tim. What is Web 2.0. United States: O'Reilly, 30 set. 2005. Disponível em: https://www.oreilly.com/pub/a/web2/archive/what-is-web-20.html?page=1. Acesso em: 13 de março de 2025.",0.23451988399028778
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,343,"ROSSI, Andrew. Torre de marfim (Ivory Tower). Noruega: Documentário, 2014.",0.15293949842453003
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,345,"TAVARES, Vitor. Moraes determina bloqueio do X no Brasil após Elon Musk descumprir decisão judicial. BBC News Brasil, São Paulo, 30 ago. 2024. Disponível em: https://www.bbc.com/portuguese/articles/c4gz28359d4o. Acesso em: 29 mar. 2025.",0.2878279387950897
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,347,"TUFTE, E. R. The Visual Display of Quantitative Information . Cheshire, CT: Graphics Press, 2001.",0.08327571302652359
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,349,"VAN DIJCK, José. La cultura de la conectividad : una historia crítica de las redes sociales. Buenos Aires: Editora Siglo Veintiuno, 2016.",0.12268121540546417
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,351,"VAZ, Paulo. Cronologia da internet. Revista Lugar Comum , Rio de Janeiro, n. 13-14, p. 81-89, 2002.",0.2447122484445572
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,353,<!-- image -->,0.05308298021554947
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,355,17,-0.01969391107559204
